,Unnamed: 0,Unnamed: 1,Plate information ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
111,111.0,Background information,,,,,,,,,,,,,,,,,,,,,,,,
112,112.0,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
113,113.0,3,Jez US LUM 384 (cps),0,4,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
114,114.0,,,,,,,,,,,,,,,,,,,,,,,,,
115,115.0,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
116,116.0,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
117,117.0,A,0.661992533,0.661992533,,,,,,,,,,,,,,,,,,,,,0.661992533,0.661992533
118,118.0,B,0.661992533,0.661992533,,,,,,,,,,,,,,,,,,,,,0.661992533,0.661992533
119,119.0,C,0.661992533,0.661992533,,,,,,,,,,,,,,,,,,,,,0.661992533,0.661992533
120,120.0,D,0.661992533,0.661992533,,,,,,,,,,,,,,,,,,,,,0.661992533,0.661992533
121,121.0,E,0.661992533,0.661992533,,,,,,,,,,,,,,,,,,,,,0.661992533,0.661992533
122,122.0,F,0.661992533,0.661992533,,,,,,,,,,,,,,,,,,,,,0.661992533,0.661992533
123,123.0,G,0.661992533,0.661992533,,,,,,,,,,,,,,,,,,,,,0.661992533,0.661992533
124,124.0,H,0.661992533,0.661992533,,,,,,,,,,,,,,,,,,,,,0.661992533,0.661992533
125,125.0,I,0.661992533,0.661992533,,,,,,,,,,,,,,,,,,,,,0.661992533,0.661992533
126,126.0,J,0.661992533,0.661992533,,,,,,,,,,,,,,,,,,,,,0.661992533,0.661992533
127,127.0,K,0.661992533,0.661992533,,,,,,,,,,,,,,,,,,,,,0.661992533,0.661992533
