,Unnamed: 0,Unnamed,Unnamed: 2,0,Unnamed.37,Unnamed.38,Unnamed: 6,2,0.4,Unnamed.19,Unnamed.20,Unnamed.39,Unnamed: 12,6,2.3,0.3,Unnamed.2,Unnamed.21,Unnamed.40,Unnamed: 19,11,5,1,Unnamed.3,Unnamed.22,Unnamed.41,Unnamed: 26,16,8,2.2,Unnamed.4,Unnamed.23,Unnamed.42,Unnamed: 33,21,11.3,3,Unnamed.5,Unnamed.24,Unnamed.43,Unnamed: 40,26,14,4,Unnamed.6,Unnamed.25,Unnamed.44,Unnamed: 47,31,17,5.2,Unnamed.7,Unnamed.26,Unnamed.45,Unnamed: 54,36,20,6.2,Unnamed.8,Unnamed.27,Unnamed.46,Unnamed: 61,41,23,7,Unnamed.9,Unnamed.28,Unnamed.47,Unnamed: 68,46,26.2,8.2,Unnamed.10,Unnamed.29,Unnamed.48,Unnamed: 75,51,29,9,Unnamed.11,Unnamed.30,Unnamed.49,Unnamed: 82,56,32,10,Unnamed.12,Unnamed.31,Unnamed.50,Unnamed: 89,61,35,11.2,Unnamed.13,Unnamed.32,Unnamed.51,Unnamed: 96,66,38,12,Unnamed.14,Unnamed.33,Unnamed.52,Unnamed: 103,71,41.1,13,Unnamed.15,Unnamed.34,Unnamed.53,Unnamed: 110,76,44,14.2,Unnamed.16,Unnamed.35,Unnamed.54,Unnamed: 117,81,47,15,Unnamed.17,Unnamed.1,Unnamed.18,Unnamed.36,Unnamed.55,Unnamed: 126,88,52,18,1.2,0.2,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19,20.1,21.1,22,23.1,24,25,26.1
177,177,177,177,185,185,K,0.023529411764705882,0.02875816993464052,0.018300653594771243,0.03398692810457516,0.023529411764705882,0.023529411764705882,0.050980392156862744,0.03137254901960784,0.05228758169934641,0.03790849673202614,0.030065359477124184,0.04183006535947712,0.048366013071895426,0.03790849673202614,0.03529411764705882,0.0392156862745098,0.0457516339869281,0.03398692810457516,0.03398692810457516,0.027450980392156862,0.0196078431372549,0.043137254901960784,0.9908496732026144,0.9163398692810457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,178,178,178,186,186,L,0.02091503267973856,0.01568627450980392,0.027450980392156862,0.01568627450980392,0.030065359477124184,0.023529411764705882,0.05359477124183006,0.036601307189542485,0.030065359477124184,0.03529411764705882,0.032679738562091505,0.03790849673202614,0.02091503267973856,0.03529411764705882,0.03529411764705882,0.036601307189542485,0.04183006535947712,0.023529411764705882,0.03790849673202614,0.023529411764705882,0.01699346405228758,0.03790849673202614,0.9555555555555556,0.9464052287581699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,179,179,179,187,187,M,0.0196078431372549,0.02875816993464052,0.040522875816993466,0.036601307189542485,0.03529411764705882,0.027450980392156862,0.040522875816993466,0.036601307189542485,0.03790849673202614,0.047058823529411764,0.036601307189542485,0.03529411764705882,0.04183006535947712,0.036601307189542485,0.023529411764705882,0.01699346405228758,0.03137254901960784,0.026143790849673203,0.04183006535947712,0.03137254901960784,0.0392156862745098,0.01699346405228758,0.9751633986928104,0.9032679738562092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,180,180,180,188,188,N,0.027450980392156862,0.036601307189542485,0.027450980392156862,0.02483660130718954,0.03137254901960784,0.03790849673202614,0.043137254901960784,0.03137254901960784,0.027450980392156862,0.050980392156862744,0.032679738562091505,0.05359477124183006,0.027450980392156862,0.03137254901960784,0.0392156862745098,0.026143790849673203,0.03790849673202614,0.03529411764705882,0.02875816993464052,0.032679738562091505,0.027450980392156862,0.022222222222222223,0.918954248366013,0.8496732026143791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,181,181,181,189,189,O,0.026143790849673203,0.02875816993464052,0.023529411764705882,0.03398692810457516,0.0457516339869281,0.02091503267973856,0.027450980392156862,0.040522875816993466,0.040522875816993466,0.03137254901960784,0.03398692810457516,0.043137254901960784,0.032679738562091505,0.044444444444444446,0.022222222222222223,0.03137254901960784,0.02091503267973856,0.036601307189542485,0.047058823529411764,0.01568627450980392,0.040522875816993466,0.02483660130718954,0.9098039215686274,0.9581699346405229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182,182,182,190,190,P,0.01437908496732026,0.022222222222222223,0.02875816993464052,0.018300653594771243,0.02483660130718954,0.03790849673202614,0.026143790849673203,0.032679738562091505,0.02483660130718954,0.02875816993464052,0.032679738562091505,0.02875816993464052,0.030065359477124184,0.02875816993464052,0.0392156862745098,0.01437908496732026,0.036601307189542485,0.040522875816993466,0.026143790849673203,0.030065359477124184,0.013071895424836602,0.01699346405228758,0.9098039215686274,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183,183,183,191,191,Plate,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184,184,184,192,192,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Formula,Measurement,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,185,185,185,194,194,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186,186,186,195,195,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187,187,187,196,196,5,Jez,US,LUM,384,(cps),0,0,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188,188,188,198,198,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,189,189,189,199,199,A,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190,190,190,200,200,B,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,191,191,191,201,201,C,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,192,192,192,202,202,D,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,193,193,193,203,203,E,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,194,194,194,204,204,F,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,195,195,195,205,205,G,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,196,196,196,206,206,H,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,197,197,197,207,207,I,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,198,198,198,208,208,J,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,199,199,199,209,209,K,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,200,200,200,210,210,L,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,201,201,201,211,211,M,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,202,202,202,212,212,N,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,203,203,203,213,213,O,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,204,204,204,214,214,P,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,205,205,205,215,215,Plate,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,206,206,206,216,216,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,207,207,207,217,217,5,1,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""=""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""H2061402""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",14.01,17.8,17.82,47.5,48,18.2,18.21,1,Jez,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,3/22/2023,3,44,27,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,208,208,208,218,218,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,209,209,209,219,219,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,210,210,210,220,220,5,Jez,US,LUM,384,(cps),0,0,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,211,211,211,221,221,Results,for,Jez,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,212,212,212,222,222,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,213,213,213,223,223,A,0.006378802747791953,0.006378802747791953,0.002944062806673209,0.009322865554465163,0.0004906771344455348,0.008832188420019628,0.004906771344455349,0.006378802747791953,0.008832188420019628,0.004416094210009814,0.005397448478900883,0.0034347399411187437,0.005397448478900883,0.002944062806673209,0.0068694798822374874,0.0068694798822374874,0.004416094210009814,0.0024533856722276743,0.008341511285574092,0.003925417075564278,0.0004906771344455348,0.005888125613346418,0.29735034347399414,0.27134445534838075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,214,214,214,224,224,B,0.008341511285574092,0.001962708537782139,0.0034347399411187437,0.004416094210009814,0.004906771344455349,0.009813542688910697,0.004416094210009814,0.011285574092247301,0.002944062806673209,0.006378802747791953,0.009322865554465163,0.007850834151128557,0.007360157016683023,0.0024533856722276743,0.010304219823356232,0.005397448478900883,0.005888125613346418,0.001962708537782139,0.001962708537782139,0.003925417075564278,0.0014720314033366045,0.0,0.2845927379784102,0.27821393523061827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,215,215,215,225,225,C,0.003925417075564278,0.0,0.0024533856722276743,0.006378802747791953,0.004416094210009814,0.010794896957801767,0.0068694798822374874,0.011285574092247301,0.009813542688910697,0.0068694798822374874,0.009322865554465163,0.007850834151128557,0.003925417075564278,0.004906771344455349,0.0,0.008341511285574092,0.004416094210009814,0.007360157016683023,0.004906771344455349,0.004906771344455349,0.008341511285574092,0.007850834151128557,0.26594700686947986,0.267909715407262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,216,216,216,226,226,D,0.001962708537782139,0.003925417075564278,0.004906771344455349,0.003925417075564278,0.007850834151128557,0.005397448478900883,0.0068694798822374874,0.009322865554465163,0.010304219823356232,0.009813542688910697,0.008832188420019628,0.003925417075564278,0.0068694798822374874,0.011285574092247301,0.006378802747791953,0.004416094210009814,0.004416094210009814,0.009322865554465163,0.0009813542688910696,0.001962708537782139,0.004906771344455349,0.0024533856722276743,0.27968596663395484,0.28361138370951916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,217,217,217,227,227,E,0.009813542688910697,0.009813542688910697,0.008341511285574092,0.014720314033366046,0.017664376840039256,0.016683022571148183,0.018645731108930325,0.01324828263002944,0.01422963689892051,0.014720314033366046,0.01717369970559372,0.016683022571148183,0.009322865554465163,0.019136408243375858,0.013738959764474975,0.014720314033366046,0.01324828263002944,0.010304219823356232,0.007850834151128557,0.007360157016683023,0.012757605495583905,0.012757605495583905,0.30372914622178604,0.3336604514229637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,218,218,218,228,228,F,0.01324828263002944,0.008341511285574092,0.01226692836113837,0.008341511285574092,0.01324828263002944,0.016683022571148183,0.01226692836113837,0.011776251226692836,0.008832188420019628,0.01521099116781158,0.012757605495583905,0.012757605495583905,0.01521099116781158,0.016683022571148183,0.017664376840039256,0.011776251226692836,0.01619234543670265,0.01422963689892051,0.01226692836113837,0.010304219823356232,0.012757605495583905,0.006378802747791953,0.32875368007850836,0.32041216879293427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,219,219,219,229,229,G,0.0068694798822374874,0.001962708537782139,0.009813542688910697,0.010794896957801767,0.008341511285574092,0.01619234543670265,0.01324828263002944,0.011776251226692836,0.010304219823356232,0.013738959764474975,0.020608439646712464,0.008341511285574092,0.008832188420019628,0.011285574092247301,0.01422963689892051,0.01422963689892051,0.009813542688910697,0.009813542688910697,0.005888125613346418,0.004906771344455349,0.007360157016683023,0.003925417075564278,0.3115799803729146,0.29735034347399414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,220,220,220,230,230,H,0.009322865554465163,0.007360157016683023,0.009322865554465163,0.008832188420019628,0.01717369970559372,0.008341511285574092,0.008341511285574092,0.010794896957801767,0.010794896957801767,0.012757605495583905,0.012757605495583905,0.006378802747791953,0.01619234543670265,0.016683022571148183,0.001962708537782139,0.004416094210009814,0.008832188420019628,0.009813542688910697,0.008832188420019628,0.007360157016683023,0.0004906771344455348,0.008341511285574092,0.2939156035328754,0.3155053974484789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,221,221,221,231,231,I,0.007360157016683023,0.004906771344455349,0.0068694798822374874,0.005397448478900883,0.004906771344455349,0.011776251226692836,0.006378802747791953,0.017664376840039256,0.014720314033366046,0.009322865554465163,0.01226692836113837,0.014720314033366046,0.008832188420019628,0.010794896957801767,0.009813542688910697,0.009813542688910697,0.005397448478900883,0.011285574092247301,0.010794896957801767,0.0068694798822374874,0.010304219823356232,0.0014720314033366045,0.2934249263984298,0.29538763493621195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,222,222,222,232,232,J,0.006378802747791953,0.005888125613346418,0.003925417075564278,0.010794896957801767,0.008832188420019628,0.012757605495583905,0.005397448478900883,0.014720314033366046,0.012757605495583905,0.010304219823356232,0.009322865554465163,0.011776251226692836,0.0068694798822374874,0.010304219823356232,0.012757605495583905,0.013738959764474975,0.007360157016683023,0.009322865554465163,0.007360157016683023,0.007850834151128557,0.008832188420019628,0.009813542688910697,0.3012757605495584,0.33169774288518156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,223,223,223,233,233,K,0.010304219823356232,0.007360157016683023,0.0068694798822374874,0.006378802747791953,0.01324828263002944,0.015701668302257114,0.011776251226692836,0.01619234543670265,0.012757605495583905,0.01422963689892051,0.01815505397448479,0.014720314033366046,1.0,0.013738959764474975,0.009813542688910697,0.008832188420019628,0.007850834151128557,0.008341511285574092,0.009813542688910697,0.006378802747791953,0.010794896957801767,0.007360157016683023,0.28704612365063786,0.32041216879293427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,224,224,224,234,234,L,0.007850834151128557,0.005397448478900883,0.04563297350343474,0.0034347399411187437,0.012757605495583905,0.014720314033366046,0.007850834151128557,0.011776251226692836,0.012757605495583905,0.01226692836113837,0.01226692836113837,0.004416094210009814,0.020117762512266928,0.012757605495583905,0.013738959764474975,0.011776251226692836,0.012757605495583905,0.011285574092247301,0.008832188420019628,0.006378802747791953,0.006378802747791953,0.009322865554465163,0.3253189401373896,0.32924435721295386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
